driverId,year,round,win_rate,avg_points,win
1,2017,18,0.34065934065934067,14.164835164835164,0
1,2017,19,0.33879781420765026,14.098360655737705,0
1,2017,20,0.33695652173913043,14.08695652173913,0
1,2018,1,0.33513513513513515,14.108108108108109,0
1,2018,2,0.3333333333333333,14.129032258064516,0
1,2018,3,0.3315508021390374,14.133689839572192,0
1,2018,4,0.32978723404255317,14.122340425531915,1
1,2018,5,0.3333333333333333,14.17989417989418,1
1,2018,6,0.3368421052631579,14.236842105263158,0
1,2018,7,0.33507853403141363,14.24083769633508,0
1,2018,8,0.3333333333333333,14.21875,1
1,2018,10,0.33678756476683935,14.27461139896373,0
1,2018,11,0.33505154639175255,14.293814432989691,1
1,2018,12,0.3384615384615385,14.34871794871795,1
1,2018,13,0.34183673469387754,14.403061224489797,0
1,2018,14,0.3401015228426396,14.421319796954315,1
1,2018,15,0.3434343434343434,14.474747474747474,1
1,2018,16,0.34673366834170855,14.527638190954773,1
1,2018,17,0.35,14.58,1
1,2018,18,0.35323383084577115,14.631840796019901,0
1,2018,19,0.35148514851485146,14.633663366336634,0
1,2018,20,0.3497536945812808,14.620689655172415,1
1,2018,21,0.35294117647058826,14.67156862745098,1
1,2019,1,0.35609756097560974,14.721951219512196,0
1,2019,2,0.35436893203883496,14.737864077669903,1
1,2019,3,0.357487922705314,14.78743961352657,1
1,2019,4,0.3605769230769231,14.836538461538462,0
1,2019,5,0.3588516746411483,14.851674641148325,1
1,2019,6,0.3619047619047619,14.904761904761905,1
1,2019,7,0.36492890995260663,14.95260663507109,1
1,2019,8,0.36792452830188677,15.0,1
1,2019,9,0.37089201877934275,15.046948356807512,0
1,2019,10,0.3691588785046729,15.023364485981308,1
1,2019,11,0.37209302325581395,15.074418604651163,0
1,2019,12,0.37037037037037035,15.01388888888889,1
1,2019,13,0.37327188940092165,15.059907834101383,0
1,2019,14,0.37155963302752293,15.073394495412844,0
1,2019,15,0.3698630136986301,15.077625570776256,0
1,2019,16,0.36818181818181817,15.063636363636364,1
1,2019,17,0.37104072398190047,15.113122171945701,0
1,2019,18,0.36936936936936937,15.117117117117116,1
1,2019,19,0.3721973094170404,15.161434977578475,0
1,2019,20,0.3705357142857143,15.174107142857142,0
1,2019,21,0.3688888888888889,15.133333333333333,1
1,2020,1,0.37168141592920356,15.18141592920354,0
1,2020,2,0.3700440528634361,15.167400881057269,1
1,2020,3,0.37280701754385964,15.210526315789474,1
1,2020,4,0.37554585152838427,15.25764192139738,1
1,2020,5,0.3782608695652174,15.3,0
1,2020,6,0.37662337662337664,15.316017316017316,1
1,2020,7,0.3793103448275862,15.357758620689655,1
1,2020,8,0.38197424892703863,15.399141630901287,0
1,2020,9,0.3803418803418803,15.363247863247864,1
1,2020,10,0.3829787234042553,15.408510638297873,0
1,2020,11,0.3813559322033898,15.40677966101695,1
1,2020,12,0.38396624472573837,15.447257383966244,1
1,2020,13,0.3865546218487395,15.491596638655462,1
1,2020,14,0.3891213389121339,15.535564853556485,1
1,2020,15,0.39166666666666666,15.575,1
1,2020,17,0.3941908713692946,15.614107883817427,0
1,2021,1,0.3925619834710744,15.611570247933884,1
1,2021,2,0.3950617283950617,15.650205761316872,0
1,2021,3,0.39344262295081966,15.663934426229508,1
1,2021,4,0.39591836734693875,15.70204081632653,1
1,2021,5,0.3983739837398374,15.739837398373984,0
1,2021,6,0.3967611336032389,15.704453441295547,0
1,2021,7,0.3951612903225806,15.641129032258064,0
1,2021,8,0.39357429718875503,15.650602409638553,0
1,2021,9,0.392,15.664,0
1,2021,10,0.3904382470119522,15.649402390438247,1
1,2021,11,0.39285714285714285,15.686507936507937,0
1,2021,12,0.391304347826087,15.695652173913043,0
1,2021,13,0.38976377952755903,15.663385826771654,0
1,2021,15,0.38823529411764707,15.676470588235293,1
1,2021,16,0.390625,15.712890625,0
1,2021,17,0.38910505836575876,15.690661478599221,0
1,2021,18,0.3875968992248062,15.703488372093023,0
1,2021,19,0.3861003861003861,15.712355212355213,1
1,2021,20,0.38846153846153847,15.748076923076923,1
1,2021,21,0.39080459770114945,15.78352490421456,1
1,2021,22,0.3931297709923664,15.822519083969466,0
1,2022,1,0.3916349809885932,15.830798479087452,0
1,2022,2,0.39015151515151514,15.827651515151516,0
1,2022,3,0.3886792452830189,15.771698113207547,0
1,2022,4,0.38721804511278196,15.757518796992482,0
1,2022,5,0.3857677902621723,15.698501872659175,0
1,2022,6,0.3843283582089552,15.669776119402986,0
1,2022,7,0.3828996282527881,15.648698884758364,0
1,2022,8,0.3814814814814815,15.605555555555556,0
1,2022,9,0.3800738007380074,15.592250922509225,0
1,2022,10,0.3786764705882353,15.590073529411764,0
1,2022,11,0.3772893772893773,15.591575091575091,0
1,2022,12,0.3759124087591241,15.58941605839416,0
1,2022,13,0.37454545454545457,15.598181818181818,0
1,2022,15,0.37318840579710144,15.610507246376812,0
1,2022,16,0.37184115523465705,15.597472924187725,0
1,2022,17,0.37050359712230213,15.577338129496402,0
1,2022,18,0.36917562724014336,15.528673835125447,0
1,2022,19,0.3678571428571429,15.508928571428571,0
1,2022,20,0.3665480427046263,15.517793594306049,0
1,2022,21,0.36524822695035464,15.52659574468085,0
1,2022,22,0.36395759717314485,15.535335689045937,0
1,2023,1,0.3626760563380282,15.480633802816902,0
1,2023,2,0.36140350877192984,15.46140350877193,0
1,2023,3,0.36013986013986016,15.442307692307692,0
1,2023,4,0.3588850174216028,15.451219512195122,0
1,2023,5,0.3576388888888889,15.425347222222221,0
1,2023,6,0.356401384083045,15.399653979238755,0
1,2023,7,0.35517241379310344,15.391379310344828,0
1,2023,8,0.3539518900343643,15.400343642611684,0
1,2023,9,0.3527397260273973,15.398972602739725,0
1,2023,10,0.3515358361774744,15.360068259385665,0
1,2023,11,0.35034013605442177,15.358843537414966,0
1,2023,12,0.34915254237288135,15.347457627118644,0
1,2023,13,0.34797297297297297,15.339527027027026,0
1,2023,14,0.3468013468013468,15.314814814814815,0
1,2023,15,0.34563758389261745,15.29026845637584,0
1,2023,16,0.34448160535117056,15.292642140468228,0
1,2023,19,0.3433333333333333,15.275,0
1,2023,20,0.34219269102990035,15.287375415282392,0
1,2023,21,0.34105960264900664,15.25,0
1,2023,22,0.33993399339933994,15.21947194719472,0
1,2024,1,0.33881578947368424,15.175986842105264,0
1,2024,2,0.3377049180327869,15.145901639344263,0
1,2024,4,0.3366013071895425,15.102941176470589,0
1,2024,5,0.3355048859934853,15.060260586319218,0
1,2024,6,0.3344155844155844,15.017857142857142,0
1,2024,7,0.3333333333333333,14.995145631067961,0
1,2024,8,0.33225806451612905,14.97258064516129,0
1,2024,9,0.3311897106109325,14.946945337620578,0
1,2024,10,0.3301282051282051,14.940705128205128,0
1,2024,11,0.329073482428115,14.940894568690096,0
1,2024,12,0.32802547770700635,14.931528662420382,1
1,2024,13,0.33015873015873015,14.963492063492064,0
1,2024,14,0.3291139240506329,14.96360759493671,1
1,2024,15,0.3312302839116719,14.995268138801261,0
1,2024,16,0.330188679245283,14.96069182389937,0
1,2024,17,0.329153605015674,14.945141065830722,0
1,2024,18,0.328125,14.9046875,0
1,2024,20,0.32710280373831774,14.883177570093459,0
1,2024,21,0.32608695652173914,14.874223602484472,0
1,2024,22,0.32507739938080493,14.8312693498452,0
1,2024,23,0.32407407407407407,14.841049382716049,0
1,2024,24,0.3230769230769231,14.795384615384615,0
2,2000,15,0.0,0.0,0
2,2001,1,0.0,0.0,0
2,2001,3,0.0,0.42857142857142855,0
2,2001,4,0.0,0.875,0
2,2001,5,0.0,0.7777777777777778,0
2,2001,6,0.0,0.8,0
2,2001,10,0.0,0.7272727272727273,0
2,2001,11,0.0,0.75,0
2,2001,13,0.0,0.7692307692307693,0
2,2001,15,0.0,0.7857142857142857,0
2,2001,16,0.0,0.7333333333333333,0
2,2001,17,0.0,0.75,0
2,2002,2,0.0,0.7058823529411765,0
2,2002,4,0.0,0.7777777777777778,0
2,2002,5,0.0,0.7368421052631579,0
2,2002,7,0.0,0.85,0
2,2002,8,0.0,0.8095238095238095,0
2,2002,9,0.0,0.7727272727272727,0
2,2002,10,0.0,0.7391304347826086,0
2,2002,11,0.0,0.75,0
2,2002,12,0.0,0.72,0
2,2002,13,0.0,0.7307692307692307,0
2,2002,14,0.0,0.7037037037037037,0
2,2002,15,0.0,0.6785714285714286,0
2,2002,16,0.0,0.6551724137931034,0
2,2002,17,0.0,0.6333333333333333,0
2,2003,2,0.0,0.6129032258064516,0
2,2003,4,0.0,0.625,0
2,2003,5,0.0,0.6060606060606061,0
2,2003,7,0.0,0.5882352941176471,0
2,2003,9,0.0,0.5714285714285714,0
2,2003,10,0.0,0.5833333333333334,0
2,2003,11,0.0,0.5675675675675675,0
2,2003,12,0.0,0.5526315789473685,0
2,2003,13,0.0,0.5384615384615384,0
2,2003,14,0.0,0.525,0
2,2003,15,0.0,0.5121951219512195,0
2,2003,16,0.0,0.5952380952380952,0
2,2004,3,0.0,0.5813953488372093,0
2,2004,6,0.0,0.5681818181818182,0
2,2004,7,0.0,0.6,0
2,2004,8,0.0,0.5869565217391305,0
2,2004,10,0.0,0.5957446808510638,0
2,2004,11,0.0,0.5833333333333334,0
2,2004,13,0.0,0.5714285714285714,0
2,2004,14,0.0,0.56,0
2,2004,15,0.0,0.5490196078431373,0
2,2004,16,0.0,0.5384615384615384,0
2,2004,17,0.0,0.5283018867924528,0
2,2005,2,0.0,0.5185185185185185,0
2,2005,4,0.0,0.6181818181818182,0
2,2005,5,0.0,0.6607142857142857,0
2,2005,6,0.0,0.6491228070175439,0
2,2005,7,0.0,0.7758620689655172,0
2,2005,10,0.0,0.8983050847457628,0
2,2005,11,0.0,0.8833333333333333,0
2,2005,12,0.0,0.8688524590163934,0
2,2005,13,0.0,0.8548387096774194,0
2,2006,1,0.0,0.8888888888888888,0
2,2006,3,0.0,0.875,0
2,2006,4,0.0,0.9384615384615385,0
2,2006,5,0.0,0.9242424242424242,0
2,2006,6,0.0,0.9104477611940298,0
2,2006,7,0.0,0.9117647058823529,0
2,2006,8,0.0,0.927536231884058,0
2,2006,9,0.0,0.9428571428571428,0
2,2006,11,0.0,0.9577464788732394,0
2,2006,13,0.0,0.9583333333333334,0
2,2006,14,0.0,1.0273972602739727,0
2,2006,15,0.0,1.0135135135135136,0
2,2006,16,0.0,1.0133333333333334,0
2,2006,17,0.0,1.0263157894736843,0
2,2006,18,0.0,1.025974025974026,0
2,2007,1,0.0,1.0128205128205128,0
2,2007,2,0.0,1.0632911392405062,0
2,2007,3,0.0,1.1125,0
2,2007,5,0.0,1.1604938271604939,0
2,2007,6,0.0,1.1829268292682926,0
2,2007,8,0.0,1.2650602409638554,0
2,2007,9,0.0,1.2976190476190477,0
2,2007,10,0.0,1.3176470588235294,0
2,2007,11,0.0,1.3372093023255813,0
2,2007,12,0.0,1.3908045977011494,0
2,2007,13,0.0,1.4318181818181819,0
2,2007,14,0.0,1.4719101123595506,0
2,2007,15,0.0,1.5,0
2,2007,16,0.0,1.4835164835164836,0
2,2007,17,0.0,1.4891304347826086,0
2,2008,1,0.0,1.5053763440860215,0
2,2008,2,0.0,1.574468085106383,0
2,2008,3,0.0,1.5894736842105264,0
2,2008,4,0.0,1.625,0
2,2008,5,0.0,1.6082474226804124,0
2,2008,6,0.0,1.6326530612244898,0
2,2008,7,0.0,1.6161616161616161,0
2,2008,8,0.0,1.68,0
2,2008,9,0.0,1.6633663366336633,0
2,2008,10,0.0,1.7254901960784315,0
2,2008,11,0.0,1.7572815533980584,0
2,2008,12,0.0,1.7403846153846154,0
2,2008,13,0.0,1.723809523809524,0
2,2008,14,0.0,1.7830188679245282,0
2,2008,15,0.0,1.8037383177570094,0
2,2008,16,0.0,1.8148148148148149,0
2,2008,17,0.0,1.798165137614679,0
2,2008,18,0.0,1.8181818181818181,0
2,2009,1,0.0,1.8018018018018018,0
2,2009,2,0.0,1.7857142857142858,0
2,2009,3,0.0,1.8053097345132743,0
2,2009,4,0.0,1.7894736842105263,0
2,2009,5,0.0,1.7739130434782608,0
2,2009,6,0.0,1.7758620689655173,0
2,2009,7,0.0,1.7606837606837606,0
2,2009,8,0.0,1.7457627118644068,0
2,2009,9,0.0,1.73109243697479,0
2,2009,10,0.0,1.7166666666666666,0
2,2009,11,0.0,1.7024793388429753,0
2,2009,12,0.0,1.6885245901639345,0
2,2009,13,0.0,1.7073170731707317,0
2,2009,15,0.0,1.7096774193548387,0
2,2009,17,0.0,1.72,0
2,2010,16,0.0,1.7380952380952381,0
2,2010,17,0.0,1.7559055118110236,0
2,2010,18,0.0,1.7578125,0
2,2010,19,0.0,1.744186046511628,0
2,2011,1,0.0,1.7307692307692308,0
2,2011,2,0.0,1.717557251908397,0
2,2011,3,0.0,1.8181818181818181,0
2,2011,4,0.0,1.8045112781954886,0
2,2011,5,0.0,1.835820895522388,0
2,2011,6,0.0,1.8518518518518519,0
2,2011,8,0.0,1.8676470588235294,0
2,2011,9,0.0,1.8613138686131387,0
3,2006,10,0.0,0.8,0
3,2006,11,0.0,0.6666666666666666,0
3,2006,16,0.0,0.5714285714285714,0
3,2006,17,0.0,0.5,0
3,2007,1,0.0,0.4444444444444444,0
3,2007,3,0.0,0.6,0
3,2007,4,0.0,0.5454545454545454,0
3,2007,5,0.0,0.75,0
3,2007,6,0.0,0.6923076923076923,0
3,2007,7,0.0,0.6428571428571429,0
3,2007,8,0.0,0.6,0
3,2007,9,0.0,0.5625,0
3,2007,11,0.0,0.5294117647058824,0
3,2007,12,0.0,0.6111111111111112,0
3,2007,13,0.0,0.6842105263157895,0
3,2007,14,0.0,0.8,0
3,2007,16,0.0,0.9047619047619048,0
3,2007,17,0.0,0.8636363636363636,0
3,2008,1,0.0,1.0434782608695652,0
3,2008,2,0.0,1.25,0
3,2008,3,0.0,1.2,0
3,2008,5,0.0,1.1923076923076923,0
3,2008,7,0.0,1.1851851851851851,0
3,2008,8,0.0,1.1428571428571428,0
3,2008,9,0.0,1.103448275862069,0
3,2008,10,0.0,1.0666666666666667,0
3,2008,11,0.0,1.032258064516129,0
3,2008,12,0.0,1.0,0
3,2008,13,0.0,1.0,0
3,2008,14,0.0,0.9705882352941176,0
3,2008,15,0.0,0.9428571428571428,0
3,2008,16,0.0,1.1388888888888888,0
3,2008,17,0.0,1.1081081081081081,0
3,2008,18,0.0,1.0789473684210527,0
3,2009,1,0.0,1.0512820512820513,0
3,2009,2,0.0,1.1,0
3,2009,3,0.0,1.0853658536585367,0
3,2009,4,0.0,1.0595238095238095,0
3,2009,5,0.0,1.0348837209302326,0
3,2009,6,0.0,1.0340909090909092,0
3,2009,7,0.0,1.0777777777777777,0
3,2009,8,0.0,1.141304347826087,0
3,2009,9,0.0,1.202127659574468,0
3,2009,10,0.0,1.28125,0
3,2009,11,0.0,1.3571428571428572,0
3,2009,12,0.0,1.41,0
3,2009,13,0.0,1.4019607843137254,0
3,2009,14,0.0,1.375,0
3,2009,15,0.0,1.349056603773585,0
3,2009,17,0.0,1.3981481481481481,0
3,2010,1,0.0,1.3727272727272728,0
3,2010,2,0.0,1.5267857142857142,0
3,2010,3,0.0,1.6754385964912282,0
3,2010,4,0.0,1.9051724137931034,0
3,2010,5,0.0,2.1271186440677967,0
3,2010,6,0.0,2.091666666666667,0
3,2010,7,0.0,2.1557377049180326,0
3,2010,8,0.0,2.282258064516129,0
3,2010,9,0.0,2.373015873015873,0
3,2010,10,0.0,2.3515625,0
3,2010,11,0.0,2.546153846153846,0
3,2010,13,0.0,2.5681818181818183,0
3,2010,14,0.0,2.6492537313432836,0
3,2010,15,0.0,2.7573529411764706,0
3,2010,18,0.0,2.86231884057971,0
3,2010,19,0.0,2.9357142857142855,0
3,2011,2,0.0,3.063380281690141,0
3,2011,3,0.0,3.0208333333333335,0
3,2011,4,0.0,3.1164383561643834,0
3,2011,5,0.0,3.2094594594594597,0
3,2011,6,0.0,3.2466666666666666,0
3,2011,7,0.0,3.2039473684210527,0
3,2011,8,0.0,3.1623376623376624,0
3,2011,9,0.0,3.198717948717949,0
3,2011,10,0.0,3.259493670886076,0
3,2011,11,0.0,3.29375,0
3,2011,12,0.0,3.2777777777777777,0
3,2011,14,0.0,3.3353658536585367,0
3,2011,15,0.0,3.3674698795180724,0
3,2011,16,0.0,3.3392857142857144,0
3,2011,17,0.0,3.347058823529412,0
3,2011,18,0.0,3.4011627906976742,0
3,2011,19,0.0,3.454022988505747,0
3,2012,1,0.0,3.4829545454545454,0
3,2012,2,0.0,3.443820224719101,0
3,2012,3,0.0,3.4055555555555554,1
3,2012,4,0.01098901098901099,3.642857142857143,0
3,2012,5,0.010869565217391304,3.7119565217391304,0
3,2012,6,0.010752688172043012,3.736559139784946,0
3,2012,7,0.010638297872340425,3.8882978723404253,0
3,2012,8,0.010526315789473684,3.931578947368421,0
3,2012,9,0.010416666666666666,3.9739583333333335,0
3,2012,10,0.010309278350515464,3.9329896907216493,0
3,2012,11,0.01020408163265306,3.9030612244897958,0
3,2012,12,0.010101010101010102,3.8737373737373737,0
3,2012,13,0.01,3.835,0
3,2012,14,0.009900990099009901,3.8564356435643563,0
3,2012,17,0.00980392156862745,3.9166666666666665,0
3,2012,19,0.009708737864077669,3.878640776699029,0
3,2012,20,0.009615384615384616,3.8413461538461537,0
3,2013,2,0.009523809523809525,3.8047619047619046,0
3,2013,4,0.009433962264150943,3.8820754716981134,0
3,2013,5,0.009345794392523364,3.864485981308411,0
3,2013,6,0.009259259259259259,3.9027777777777777,1
3,2013,7,0.01834862385321101,4.0963302752293576,0
3,2013,8,0.01818181818181818,4.15,1
3,2013,9,0.02702702702702703,4.337837837837838,0
3,2013,10,0.026785714285714284,4.316964285714286,0
3,2013,11,0.02654867256637168,4.278761061946903,0
3,2013,12,0.02631578947368421,4.3464912280701755,0
3,2013,13,0.02608695652173913,4.378260869565217,0
3,2013,14,0.02586206896551724,4.443965517241379,0
3,2013,15,0.02564102564102564,4.457264957264957,0
3,2013,16,0.025423728813559324,4.453389830508475,0
3,2013,17,0.025210084033613446,4.567226890756302,0
3,2013,18,0.025,4.654166666666667,0
3,2013,19,0.024793388429752067,4.632231404958677,0
3,2014,1,0.02459016393442623,4.676229508196721,1
3,2014,2,0.032520325203252036,4.841463414634147,0
3,2014,3,0.03225806451612903,4.94758064516129,0
3,2014,4,0.032,5.052,0
3,2014,5,0.031746031746031744,5.154761904761905,0
3,2014,6,0.031496062992125984,5.255905511811024,1
3,2014,7,0.0390625,5.41015625,0
3,2014,8,0.03875968992248062,5.507751937984496,1
3,2014,10,0.046153846153846156,5.657692307692308,1
3,2014,11,0.05343511450381679,5.805343511450381,0
3,2014,12,0.05303030303030303,5.8522727272727275,0
3,2014,13,0.05263157894736842,5.943609022556391,0
3,2014,15,0.05223880597014925,6.0335820895522385,0
3,2014,16,0.05185185185185185,6.122222222222222,0
3,2014,17,0.051470588235294115,6.209558823529412,0
3,2014,18,0.051094890510948905,6.295620437956204,1
3,2014,19,0.057971014492753624,6.431159420289855,0
